3544,2908,6,6.666666666666667
3544,2172,4,100.0
3544,2176,4,37.5
3544,2307,1,25.0
3544,2804,2,0.0
3544,2908,6,6.666666666666667
3544,2456,5,100.0
3544,2450,2,20.0
48117,2081,6,70.83333333333333
48117,2180,26,18.46153846153846
48117,2190,16,22.916249999999998
48117,2177,1,100.0
48117,2892,15,27.778666666666666
48117,2188,17,11.764705882352942
48117,2199,51,41.372549019607845
48117,2198,39,29.743589743589745
48117,2164,5,20.0
48117,2531,2,50.0
48117,2894,4,25.0
48117,2530,7,17.142857142857142
48117,2200,13,16.153846153846153
48117,2908,43,34.883720930232556
48117,2936,33,47.72727272727273
48117,2474,2,50.0
48117,2173,1,100.0
48117,2171,5,20.0
48117,2647,1,100.0
48117,2548,28,46.42857142857143
48117,2547,1,100.0
48117,2589,2,50.0
48117,2169,10,25.0
48117,2145,1,100.0
48117,2607,7,28.571428571428573
48117,2629,7,21.428571428571427
48117,2561,1,100.0
48117,2186,1,100.0
48117,2142,4,25.0
48117,2185,1,25.0
48117,2482,2,50.0
48117,2141,2,50.0
48117,2184,1,100.0
48117,2140,6,60.0
48117,2183,2,50.0
48117,2182,8,12.5
48117,2181,10,27.5
48117,2614,2,87.5
48117,2558,4,25.0
48117,2610,8,12.5
48117,2212,2,50.0
48117,2618,4,37.5
48117,2617,5,46.668
48117,2615,4,25.0
48117,2176,14,28.571428571428573
48117,2494,1,100.0
48117,2373,9,44.44444444444444
48117,2252,7,17.857142857142858
48117,2395,8,15.625
48117,2394,2,50.0
48117,2371,3,33.333333333333336
48117,2392,1,100.0
48117,2701,1,100.0
48117,2426,1,100.0
48117,2425,3,33.333333333333336
48117,2424,1,100.0
48117,2203,11,0.0
48117,2467,2,100.0
48117,2346,10,20.0
48117,2423,1,100.0
48117,2466,4,50.0
48117,2345,6,30.554999999999996
48117,2389,9,11.11111111111111
48117,2344,6,16.666666666666668
48117,2388,1,100.0
48117,2442,1,100.0
48117,2209,9,40.0
48117,2307,4,50.0
48117,2527,16,29.167500000000004
48117,2342,16,6.25
48117,2386,4,68.75
48117,2341,6,70.0
48117,2340,1,100.0
48117,2283,1,100.0
48117,2061,1,100.0
48117,2280,2,50.0
48117,2438,1,100.0
48117,2339,32,37.49906250000001
48117,2338,3,41.666666666666664
48117,2359,1,100.0
48117,2358,6,16.666666666666668
48117,2357,2,50.0
48117,2356,10,10.0
48117,2279,2,90.0
48117,2179,1,100.0
48117,2498,1,100.0
48117,2278,2,50.0
48117,2211,25,54.4
48117,2718,13,17.947692307692307
48117,2463,3,60.0
48117,2451,3,53.333333333333336
48117,2462,11,52.72727272727273
48117,2450,19,67.36842105263158
48117,2461,1,100.0
48117,2537,10,20.0
48117,2449,4,25.0
48117,2514,1,100.0
48117,2445,3,33.333333333333336
48117,2741,2,50.0
48117,2542,1,100.0
48117,2454,4,50.0
48117,2465,4,55.0
48117,2453,1,100.0
48117,2464,5,36.0
48117,2506,23,45.21739130434783
48117,2505,3,53.333333333333336
48117,2535,1,100.0
48117,2534,1,100.0
48117,2412,13,28.205384615384617
48117,2444,3,55.55666666666667
48117,2387,4,43.75
48117,2441,1,100.0
48117,2396,4,25.0
48117,2440,1,100.0
48117,2152,9,11.11111111111111
48117,2490,1,100.0
48117,2070,8,33.33375
48117,2111,5,73.336
48117,2099,4,100.0
48117,2110,1,100.0
48117,2153,4,75.0025
48117,2098,8,37.5
48117,2097,14,28.571428571428573
48117,2096,1,100.0
48117,2095,1,100.0
48117,2094,1,100.0
48117,2093,1,100.0
48117,2108,1,100.0
48117,2106,3,77.78
48117,2127,1,100.0
48117,2105,2,50.0
48117,2069,3,83.33333333333333
48117,2068,1,100.0
48117,2109,2,50.0
48117,2067,4,62.5
48117,2584,1,100.0
48117,2100,1,100.0
48117,2122,1,100.0
48117,2121,8,21.875
48117,2065,3,41.666666666666664
48117,2120,1,100.0
48117,2064,1,100.0
48117,2063,1,100.0
48117,2117,1,100.0
48117,2116,7,14.285714285714286
48117,2114,3,77.78
48117,2113,2,0.0
48117,2134,1,100.0
48117,2080,10,0.0
48117,2088,16,41.875
48117,2087,21,43.72238095238095
48117,2086,5,40.0
48117,2085,12,41.666666666666664
48117,2084,13,42.30769230769231
49405,2081,2,50.0
49405,2180,1,100.0
49405,2190,2,91.66499999999999
49405,2177,1,100.0
49405,2892,1,100.0
49405,2188,1,100.0
49405,2199,2,95.0
49405,2198,1,100.0
49405,2164,1,100.0
49405,2196,2,50.0
49405,2531,1,100.0
49405,2894,1,100.0
49405,2530,1,100.0
49405,2178,2,87.5
49405,2200,4,45.0
49405,2908,6,16.666666666666668
49405,2936,4,50.0
49405,2474,6,25.0
49405,2592,7,17.857142857142858
49405,2173,3,33.333333333333336
49405,2172,9,35.55555555555556
49405,2171,3,33.333333333333336
49405,2647,1,100.0
49405,2548,2,50.0
49405,2547,4,25.0
49405,2589,1,100.0
49405,2169,5,20.0
49405,2145,2,50.0
49405,2607,1,100.0
49405,2629,13,36.53846153846154
49405,2561,3,33.333333333333336
49405,2186,3,33.333333333333336
49405,2142,3,55.55666666666667
49405,2185,2,50.0
49405,2482,2,50.0
49405,2141,2,50.0
49405,2184,2,50.0
49405,2140,1,100.0
49405,2183,5,20.0
49405,2182,1,100.0
49405,2181,6,16.666666666666668
49405,2614,1,100.0
49405,2558,3,33.333333333333336
49405,2610,1,100.0
49405,2212,2,75.0
49405,2618,1,100.0
49405,2617,1,100.0
49405,2615,2,50.0
49405,2176,3,33.333333333333336
49405,2494,1,100.0
49405,2373,2,100.0
49405,2252,2,62.5
49405,2395,2,50.0
49405,2394,2,50.0
49405,2371,1,100.0
49405,2392,1,100.0
49405,2193,2,66.66499999999999
49405,2701,1,100.0
49405,2426,1,100.0
49405,2425,5,30.0
49405,2424,1,100.0
49405,2203,12,22.22083333333333
49405,2467,1,100.0
49405,2346,1,100.0
49405,2423,9,11.11111111111111
49405,2466,1,100.0
49405,2345,1,100.0
49405,2389,1,100.0
49405,2344,1,100.0
49405,2388,1,100.0
49405,2442,2,90.0
49405,2209,4,50.0
49405,2307,1,100.0
49405,2527,3,66.66666666666667
49405,2342,1,100.0
49405,2386,27,49.074074074074076
49405,2341,1,100.0
49405,2340,1,100.0
49405,2283,2,50.0
49405,2061,1,100.0
49405,2280,1,100.0
49405,2438,1,100.0
49405,2339,1,100.0
49405,2338,2,62.5
49405,2359,1,100.0
49405,2358,1,100.0
49405,2357,1,100.0
49405,2356,1,100.0
49405,2279,1,100.0
49405,2179,1,100.0
49405,2498,1,100.0
49405,2278,1,100.0
49405,2211,1,100.0
49405,2718,3,55.553333333333335
49405,2397,2,55.0
49405,2463,4,45.0
49405,2451,7,42.857142857142854
49405,2462,2,90.0
49405,2450,3,46.666666666666664
49405,2461,1,100.0
49405,2174,3,40.0
49405,2537,5,20.0
49405,2449,3,33.333333333333336
49405,2514,7,37.142857142857146
49405,2445,6,36.666666666666664
49405,2115,1,100.0
49405,2741,1,100.0
49405,2542,2,50.0
49405,2454,1,100.0
49405,2465,8,25.0
49405,2453,1,100.0
49405,2464,1,100.0
49405,2506,6,73.33333333333333
49405,2505,1,100.0
49405,2535,1,100.0
49405,2534,1,100.0
49405,2412,1,100.0
49405,2444,1,100.0
49405,2387,1,100.0
49405,2441,1,100.0
49405,2396,5,26.665999999999997
49405,2440,3,33.333333333333336
49405,2152,2,50.0
49405,2490,1,100.0
49405,2390,2,50.0
49405,2070,32,38.5421875
49405,2111,4,33.332499999999996
49405,2099,1,100.0
49405,2110,1,100.0
49405,2153,5,33.334
49405,2098,26,29.486923076923084
49405,2097,2,50.0
49405,2096,1,100.0
49405,2095,3,33.333333333333336
49405,2094,1,100.0
49405,2093,1,100.0
49405,2108,1,100.0
49405,2106,1,100.0
49405,2127,1,100.0
49405,2105,2,50.0
49405,2126,3,44.44333333333333
49405,2069,1,100.0
49405,2068,4,62.5
49405,2109,1,100.0
49405,2067,3,50.0
49405,2584,1,100.0
49405,2100,1,100.0
49405,2122,2,83.33500000000001
49405,2121,7,39.285714285714285
49405,2065,14,35.714285714285715
49405,2120,4,25.0
49405,2064,4,50.0
49405,2063,2,50.0
49405,2119,6,55.555
49405,2117,1,100.0
49405,2116,2,50.0
49405,2114,3,77.78
49405,2113,13,44.23076923076923
49405,2134,1,100.0
49405,2253,1,100.0
49405,2296,8,71.875
49405,2295,3,33.333333333333336
49405,2273,1,100.0
49405,2151,1,100.0
49405,2291,1,100.0
49405,2304,3,58.333333333333336
49405,2149,1,100.0
49405,2301,1,100.0
49405,2289,1,100.0
49405,2168,1,100.0
49405,2300,2,50.0
49405,2266,1,100.0
49405,2288,2,91.66499999999999
49405,2167,1,100.0
49405,2308,3,33.333333333333336
49405,2406,1,100.0
49405,2286,4,25.0
49405,2383,2,60.0
49405,2415,1,100.0
49405,2315,1,100.0
49405,2237,2,50.0
49405,2236,1,100.0
49405,2312,3,62.5
49405,2378,9,11.11111111111111
49405,2311,5,25.0
49405,2299,1,100.0
49405,2439,1,100.0
49405,2080,1,100.0
49405,2091,1,100.0
49405,2090,1,100.0
49405,2089,1,100.0
49405,2088,2,50.0
49405,2087,3,48.48333333333333
49405,2086,2,50.0
49405,2085,1,100.0
49405,2084,1,100.0
49405,2139,1,100.0
49405,2104,1,100.0
49405,2103,1,100.0
49405,2124,1,100.0
51584,2190,1,100.0
51584,2061,1,100.0
51584,2505,1,100.0
51584,2309,5,100.0
51584,2584,2,50.0
60581,2081,2,50.0
60581,2180,1,100.0
60581,2190,2,91.66499999999999
60581,2892,3,33.333333333333336
60581,2188,1,100.0
60581,2199,1,100.0
60581,2198,1,100.0
60581,2164,2,50.0
60581,2196,2,50.0
60581,2531,2,50.0
60581,2894,2,70.0
60581,2530,3,33.333333333333336
60581,2178,1,100.0
60581,2200,6,45.0
60581,2908,2,50.0
60581,2936,11,15.909090909090908
60581,2474,2,50.0
60581,2592,1,100.0
60581,2173,1,100.0
60581,2172,2,100.0
60581,2171,2,50.0
60581,2647,1,100.0
60581,2548,3,66.66666666666667
60581,2547,2,100.0
60581,2589,1,100.0
60581,2169,1,100.0
60581,2145,1,100.0
60581,2607,1,100.0
60581,2629,1,100.0
60581,2561,2,50.0
60581,2186,2,50.0
60581,2142,1,100.0
60581,2185,1,100.0
60581,2482,2,70.0
60581,2141,2,100.0
60581,2184,3,83.33333333333333
60581,2140,3,100.0
60581,2183,1,100.0
60581,2182,1,100.0
60581,2181,1,100.0
60581,2614,1,100.0
60581,2558,1,100.0
60581,2610,4,45.0
60581,2212,1,100.0
60581,2618,1,100.0
60581,2617,1,100.0
60581,2615,1,100.0
60581,2176,2,50.0
60581,2494,1,100.0
60581,2373,1,100.0
60581,2252,1,100.0
60581,2395,2,50.0
60581,2394,2,50.0
60581,2371,2,50.0
60581,2392,1,100.0
60581,2193,1,100.0
60581,2701,2,75.0
60581,2426,1,100.0
60581,2425,4,25.0
60581,2424,1,100.0
60581,2467,1,100.0
60581,2346,1,100.0
60581,2423,1,100.0
60581,2203,1,100.0
60581,2466,2,58.335
60581,2345,2,50.0
60581,2389,5,20.0
60581,2344,7,14.285714285714286
60581,2388,1,100.0
60581,2442,5,32.0
60581,2209,5,24.0
60581,2307,2,62.5
60581,2527,2,83.33500000000001
60581,2342,6,16.666666666666668
60581,2386,4,62.5
60581,2341,3,33.333333333333336
60581,2340,3,33.333333333333336
60581,2283,2,50.0
60581,2061,1,100.0
60581,2280,2,50.0
60581,2438,3,33.333333333333336
60581,2339,2,50.0
60581,2338,5,20.0
60581,2359,8,46.875
60581,2358,2,50.0
60581,2357,1,100.0
60581,2356,12,31.666666666666668
60581,2279,3,60.0
60581,2498,1,100.0
60581,2278,2,50.0
60581,2179,1,100.0
60581,2211,4,65.0
60581,2718,7,52.38
60581,2463,3,60.0
60581,2397,1,100.0
60581,2451,2,90.0
60581,2462,8,62.5
60581,2450,1,100.0
60581,2461,1,100.0
60581,2537,2,100.0
60581,2449,1,100.0
60581,2514,2,80.0
60581,2445,2,50.0
60581,2115,6,16.666666666666668
60581,2741,5,52.0
60581,2542,1,100.0
60581,2454,2,50.0
60581,2465,2,50.0
60581,2453,3,33.333333333333336
60581,2464,2,80.0
60581,2506,7,65.71428571428571
60581,2505,1,100.0
60581,2535,2,75.0
60581,2534,2,50.0
60581,2412,1,100.0
60581,2444,1,100.0
60581,2387,1,100.0
60581,2441,1,100.0
60581,2396,1,100.0
60581,2440,1,100.0
60581,2152,2,50.0
60581,2490,1,100.0
60581,2390,1,100.0
60581,2070,3,88.89
60581,2111,3,33.333333333333336
60581,2099,1,100.0
60581,2110,1,100.0
60581,2153,2,83.33500000000001
60581,2098,2,66.66499999999999
60581,2097,6,45.833333333333336
60581,2096,4,62.5
60581,2095,2,100.0
60581,2094,5,50.0
60581,2093,1,100.0
60581,2108,1,100.0
60581,2106,1,100.0
60581,2127,3,66.66666666666667
60581,2105,1,100.0
60581,2126,1,100.0
60581,2069,1,100.0
60581,2068,1,100.0
60581,2109,1,100.0
60581,2067,4,25.0
60581,2584,1,100.0
60581,2100,2,100.0
60581,2122,1,100.0
60581,2121,2,50.0
60581,2065,3,50.0
60581,2120,5,60.0
60581,2064,2,87.5
60581,2063,1,100.0
60581,2119,1,100.0
60581,2117,1,100.0
60581,2116,1,100.0
60581,2114,1,100.0
60581,2113,2,50.0
60581,2134,1,100.0
60581,2253,1,100.0
60581,2296,3,75.0
60581,2295,2,80.0
60581,2273,1,100.0
60581,2151,2,50.0
60581,2291,2,100.0
60581,2304,1,100.0
60581,2149,1,66.67
60581,2301,1,100.0
60581,2289,2,100.0
60581,2168,2,62.5
60581,2300,3,66.66666666666667
60581,2266,2,100.0
60581,2288,2,100.0
60581,2167,1,100.0
60581,2308,1,100.0
60581,2406,2,100.0
60581,2286,1,100.0
60581,2383,1,100.0
60581,2415,1,100.0
60581,2315,1,100.0
60581,2237,1,100.0
60581,2236,2,83.33500000000001
60581,2312,1,100.0
60581,2378,1,100.0
60581,2311,1,100.0
60581,2299,2,100.0
60581,2439,1,100.0
60581,2080,2,100.0
60581,2091,2,100.0
60581,2090,1,100.0
60581,2089,1,100.0
60581,2088,1,100.0
60581,2087,1,100.0
60581,2086,2,50.0
60581,2085,2,100.0
60581,2084,35,18.857142857142858
60581,2139,1,100.0
60581,2104,1,100.0
60581,2103,1,100.0
60581,2124,1,100.0
60587,2081,2,50.0
60587,2180,4,45.0
60587,2190,1,100.0
60587,2177,5,32.0
60587,2892,2,58.335
60587,2188,1,100.0
60587,2199,1,100.0
60587,2196,1,100.0
60587,2531,1,100.0
60587,2894,4,40.0
60587,2530,4,50.0
60587,2200,2,20.0
60587,2178,2,50.0
60587,2908,6,46.666666666666664
60587,2936,5,65.0
60587,2474,1,100.0
60587,2592,2,25.0
60587,2173,1,100.0
60587,2172,4,15.0
60587,2171,1,100.0
60587,2647,1,100.0
60587,2548,1,100.0
60587,2547,1,80.0
60587,2589,1,100.0
60587,2169,2,50.0
60587,2145,1,100.0
60587,2607,1,100.0
60587,2629,4,43.75
60587,2561,1,100.0
60587,2186,1,100.0
60587,2142,1,33.33
60587,2185,5,25.0
60587,2482,2,50.0
60587,2141,1,100.0
60587,2184,1,100.0
60587,2140,1,20.0
60587,2183,1,100.0
60587,2182,1,100.0
60587,2181,1,100.0
60587,2614,1,100.0
60587,2558,1,100.0
60587,2610,2,10.0
60587,2212,1,100.0
60587,2618,2,100.0
60587,2617,1,100.0
60587,2615,1,100.0
60587,2176,1,100.0
60587,2494,1,100.0
60587,2395,2,50.0
60587,2373,1,25.0
60587,2252,1,25.0
60587,2394,1,100.0
60587,2371,2,50.0
60587,2392,2,50.0
60587,2193,1,33.33
60587,2426,1,100.0
60587,2701,1,75.0
60587,2425,1,100.0
60587,2424,1,100.0
60587,2467,1,100.0
60587,2203,1,100.0
60587,2423,1,100.0
60587,2346,1,100.0
60587,2466,1,100.0
60587,2389,2,50.0
60587,2345,2,58.335
60587,2388,1,100.0
60587,2344,2,60.0
60587,2442,1,100.0
60587,2209,1,20.0
60587,2307,1,100.0
60587,2527,1,100.0
60587,2342,2,50.0
60587,2386,3,83.33333333333333
60587,2341,1,100.0
60587,2340,2,62.5
60587,2283,2,50.0
60587,2061,1,100.0
60587,2280,1,100.0
60587,2438,1,100.0
60587,2339,2,100.0
60587,2338,1,100.0
60587,2359,2,50.0
60587,2358,3,33.333333333333336
60587,2357,1,100.0
60587,2356,1,100.0
60587,2279,2,20.0
60587,2179,2,100.0
60587,2498,3,60.0
60587,2278,1,100.0
60587,2211,1,40.0
60587,2718,2,16.665
60587,2463,3,66.66666666666667
60587,2462,1,100.0
60587,2451,1,100.0
60587,2461,1,100.0
60587,2450,2,70.0
60587,2537,2,50.0
60587,2449,1,100.0
60587,2514,1,100.0
60587,2445,1,100.0
60587,2741,1,100.0
60587,2542,1,100.0
60587,2454,1,100.0
60587,2465,1,100.0
60587,2464,1,100.0
60587,2453,1,100.0
