case_id,mean_data,median_data,mode_data,try_number,pass_number,average_upload_times,test_cases_number
2688,64.17880597014926,100.0,100.0,39,39,1.7179487179487178,3
2689,82.21153846153847,100.0,100.0,36,36,1.4444444444444444,4
2690,50.0,50.0,100.0,33,29,3.3333333333333335,4
2691,64.47368421052632,100.0,100.0,34,33,1.6764705882352942,4
2692,66.41962962962963,100.0,100.0,83,81,1.6265060240963856,3
2693,42.85785714285714,16.67,100.0,9,9,1.5555555555555556,6
2694,87.56756756756756,100.0,100.0,30,30,1.2333333333333334,5
2695,71.5,100.0,100.0,22,21,1.8181818181818181,5
2696,46.97674418604651,40.0,0.0,15,15,2.8666666666666667,5
2697,67.70833333333333,100.0,100.0,30,30,1.6,2
2698,55.41675,100.0,100.0,24,24,1.6666666666666667,6
2699,45.833392857142854,33.33,0.0,26,25,4.3076923076923075,6
2701,74.40119760479043,100.0,100.0,97,94,1.7216494845360826,4
2702,36.8,0.0,0.0,35,35,3.5714285714285716,2
2703,54.21052631578947,50.0,100.0,34,33,2.7941176470588234,2
2704,77.77777777777777,100.0,100.0,72,68,1.25,2
2705,75.25252525252525,100.0,100.0,66,63,1.5,2
2706,58.333333333333336,100.0,100.0,29,29,2.0689655172413794,1
2707,81.5126050420168,100.0,100.0,84,84,1.4166666666666667,2
2708,59.09090909090909,58.335,100.0,19,19,3.473684210526316,6
2709,85.0,100.0,100.0,33,33,1.2121212121212122,2
2710,75.09433962264151,100.0,100.0,63,62,1.6825396825396826,5
2711,91.56626506024097,100.0,100.0,73,73,1.1369863013698631,1
2712,72.3076923076923,100.0,100.0,27,25,1.4444444444444444,5
2713,56.0852380952381,33.33,100.0,27,24,2.3333333333333335,6
2714,43.23529411764706,30.0,0.0,25,20,2.72,5
2715,56.94375,50.0,100.0,32,31,2.25,3
2716,49.6078431372549,60.0,0.0,55,41,3.709090909090909,5
2717,75.57522123893806,100.0,100.0,65,65,1.7384615384615385,5
2718,59.297108843537416,66.67,100.0,121,114,2.4297520661157024,3
2719,83.07692307692308,100.0,100.0,29,27,1.3448275862068966,5
2720,88.79310344827586,100.0,100.0,23,23,1.2608695652173914,4
2721,86.19047619047619,100.0,100.0,37,37,1.135135135135135,5
2722,86.82926829268293,100.0,100.0,36,36,1.1388888888888888,5
2723,75.42372881355932,100.0,100.0,37,37,1.5945945945945945,4
2724,92.85714285714286,100.0,100.0,38,38,1.105263157894737,3
2725,73.58490566037736,100.0,100.0,32,30,1.65625,5
2726,82.3529411764706,100.0,100.0,70,67,1.2142857142857142,1
2727,56.75675675675676,50.0,100.0,32,31,2.3125,4
2728,57.94117647058823,100.0,100.0,33,33,2.0606060606060606,5
2729,79.21875,100.0,100.0,86,85,1.4883720930232558,5
2730,73.6842105263158,100.0,100.0,36,36,1.5833333333333333,5
2731,72.96296296296296,100.0,100.0,36,36,1.5,5
2732,72.03389830508475,100.0,100.0,37,37,1.5945945945945945,4
2733,57.72727272727273,60.0,100.0,20,17,2.2,5
2734,76.25,100.0,100.0,30,25,1.3333333333333333,6
2735,80.81632653061224,100.0,100.0,33,30,1.4848484848484849,5
2736,80.0,100.0,100.0,34,32,1.3529411764705883,5
2737,84.472049689441,100.0,100.0,124,121,1.2983870967741935,5
2738,73.03370786516854,100.0,100.0,68,67,1.3088235294117647,5
2739,84.04564102564103,100.0,100.0,90,89,1.3,3
2740,86.45833333333333,100.0,100.0,81,81,1.1851851851851851,5
2741,84.88888888888889,100.0,100.0,134,132,1.3432835820895523,5
2742,77.57575757575758,100.0,100.0,25,23,1.32,5
2743,72.6829268292683,100.0,100.0,26,24,1.5769230769230769,5
2744,88.46153846153847,100.0,100.0,24,21,1.0833333333333333,5
2745,81.21794871794872,100.0,100.0,55,54,1.4181818181818182,4
2746,85.84905660377359,100.0,100.0,42,36,1.2619047619047619,2
2747,70.66371681415929,100.0,100.0,54,53,2.0925925925925926,4
2748,62.821666666666665,66.67,66.67,26,24,3.0,3
2749,47.2972972972973,16.67,0.0,17,15,2.176470588235294,6
2750,88.23529411764706,100.0,100.0,32,32,1.0625,2
2751,71.5068493150685,100.0,100.0,42,42,1.7380952380952381,5
2752,84.6668,100.0,100.0,40,39,1.25,3
2753,80.9090909090909,100.0,100.0,42,42,1.3095238095238095,2
2754,80.85106382978724,100.0,100.0,37,36,1.2702702702702702,4
2755,44.705882352941174,0.0,0.0,36,36,2.361111111111111,4
2756,85.80645161290323,100.0,100.0,24,23,1.2916666666666667,5
2757,74.6664,100.0,100.0,14,13,1.7857142857142858,6
2758,74.16625,100.0,100.0,24,21,1.6666666666666667,6
2759,74.53703703703704,100.0,100.0,37,36,1.4594594594594594,4
2760,71.55172413793103,100.0,100.0,39,39,1.4871794871794872,4
2761,83.17307692307692,100.0,100.0,38,38,1.368421052631579,4
2762,93.48837209302326,100.0,100.0,39,37,1.1025641025641026,5
2763,89.47368421052632,100.0,100.0,42,41,1.3571428571428572,4
2764,77.63157894736842,100.0,100.0,46,40,1.2391304347826086,4
2765,87.72727272727273,100.0,100.0,48,46,1.1458333333333333,4
2766,79.3103448275862,100.0,100.0,49,46,1.183673469387755,4
2767,64.93506493506493,100.0,100.0,44,38,1.75,5
2768,73.63636363636364,100.0,100.0,49,45,1.346938775510204,5
2769,87.5,100.0,100.0,39,37,1.2307692307692308,2
2770,57.027027027027025,100.0,100.0,41,37,1.8048780487804879,1
2771,89.22413793103448,100.0,100.0,50,50,1.16,4
2772,87.11864406779661,100.0,100.0,50,50,1.18,5
2773,43.646408839779006,0.0,0.0,73,72,2.4794520547945207,2
2774,84.56140350877193,100.0,100.0,47,47,1.2127659574468086,5
2775,82.98507462686567,100.0,100.0,50,50,1.34,5
2776,65.92592592592592,100.0,100.0,38,33,1.4210526315789473,5
2777,74.11764705882354,100.0,100.0,50,49,1.36,5
2778,84.21052631578948,100.0,100.0,45,45,1.2666666666666666,4
2779,87.09677419354838,100.0,100.0,47,45,1.3191489361702127,4
2780,87.03722222222223,100.0,100.0,46,44,1.173913043478261,7
2781,59.66101694915254,60.0,100.0,27,25,2.185185185185185,5
2782,56.271186440677965,100.0,100.0,33,33,1.7878787878787878,5
2783,83.1,90.0,100.0,44,42,2.272727272727273,10
2784,78.8157894736842,100.0,100.0,41,39,1.853658536585366,10
2785,80.0,90.0,100.0,40,39,2.1,10
2786,68.41463414634147,90.0,100.0,41,41,2.0,10
2787,74.3103448275862,100.0,100.0,37,37,1.5675675675675675,10
2788,69.57446808510639,80.0,100.0,42,41,2.238095238095238,10
2789,76.36363636363636,100.0,100.0,46,45,1.673913043478261,5
2790,74.79452054794521,100.0,100.0,47,47,1.553191489361702,10
2791,60.229885057471265,100.0,100.0,47,47,1.851063829787234,5
2792,66.3768115942029,100.0,100.0,44,44,1.5681818181818181,5
2793,78.41093959731543,83.33,83.33,43,42,3.4651162790697674,6
2794,88.70370370370371,100.0,100.0,46,45,1.173913043478261,10
2795,79.4478527607362,90.0,90.0,45,43,3.6222222222222222,10
2796,80.98591549295774,100.0,100.0,44,43,1.6136363636363635,10
2797,90.34482758620689,100.0,100.0,33,33,1.7575757575757576,10
2798,75.48148148148148,80.0,100.0,37,34,3.6486486486486487,10
2799,60.65217391304348,80.0,100.0,43,40,3.2093023255813953,10
2800,92.5925925925926,100.0,100.0,50,50,1.08,10
2801,93.13725490196079,100.0,100.0,43,41,1.186046511627907,10
2802,76.3768115942029,100.0,100.0,45,45,1.5333333333333334,10
2803,87.11864406779661,100.0,100.0,47,47,1.2553191489361701,5
2804,71.27648936170213,100.0,100.0,48,48,1.9583333333333333,6
2805,75.61904761904762,90.0,100.0,49,48,2.142857142857143,10
2806,62.94871794871795,100.0,100.0,46,46,1.6956521739130435,10
2807,91.6,100.0,100.0,45,45,1.1111111111111112,5
2808,79.46666666666667,100.0,100.0,46,46,1.6304347826086956,10
2809,86.37931034482759,100.0,100.0,47,47,1.2340425531914894,10
2810,56.699029126213595,70.0,100.0,44,42,2.340909090909091,10
2811,76.62650602409639,100.0,100.0,51,49,1.6274509803921569,10
2812,75.63218390804597,100.0,100.0,49,49,1.7755102040816326,5
2813,81.24087591240875,90.0,100.0,46,41,2.9782608695652173,10
2814,48.306451612903224,30.0,100.0,47,47,2.6382978723404253,10
2815,84.67455621301775,90.0,100.0,78,78,2.1666666666666665,10
2816,86.39344262295081,100.0,100.0,46,46,1.326086956521739,10
2817,73.73493975903614,100.0,100.0,46,45,1.8043478260869565,5
2818,73.71794871794872,100.0,100.0,51,50,1.5294117647058822,10
2819,75.72972972972973,90.0,100.0,80,76,2.3125,10
2820,96.03174603174604,100.0,100.0,49,49,1.2857142857142858,10
2821,87.76119402985074,100.0,100.0,48,48,1.3958333333333333,5
2822,69.63414634146342,95.0,100.0,40,40,2.05,10
2823,36.8421052631579,20.0,0.0,25,25,2.28,10
2824,70.0,100.0,100.0,34,34,1.7941176470588236,10
2825,78.10810810810811,100.0,100.0,49,49,1.510204081632653,5
2826,62.857142857142854,100.0,100.0,47,47,1.9361702127659575,10
2827,71.51898734177215,100.0,100.0,50,50,1.58,10
2828,81.55172413793103,100.0,100.0,46,46,1.2608695652173914,10
2829,76.625,100.0,100.0,50,50,1.6,10
2830,80.15625,100.0,100.0,35,35,1.8285714285714285,10
2831,82.5925925925926,100.0,100.0,38,38,1.4210526315789473,5
2832,75.34482758620689,100.0,100.0,35,34,1.6571428571428573,10
2833,88.0,100.0,100.0,48,47,1.4583333333333333,5
2834,66.0,100.0,100.0,32,31,1.5625,5
2835,61.16279069767442,70.0,100.0,33,29,2.606060606060606,10
2836,75.5952380952381,90.0,100.0,38,34,2.210526315789474,10
2837,67.88461538461539,100.0,100.0,36,36,1.4444444444444444,10
2838,79.14893617021276,100.0,100.0,37,36,1.2702702702702702,10
2839,88.8135593220339,100.0,100.0,50,50,1.18,5
2840,75.47169811320755,100.0,100.0,38,38,1.394736842105263,5
2841,93.61702127659575,100.0,100.0,40,40,1.175,5
2842,59.63636363636363,100.0,100.0,28,28,1.9642857142857142,5
2843,73.50877192982456,100.0,100.0,39,38,1.4615384615384615,10
2844,54.883720930232556,40.0,100.0,37,35,2.324324324324324,10
2845,60.215053763440864,60.0,100.0,38,32,2.4473684210526314,5
2846,84.23076923076923,100.0,100.0,48,48,1.625,10
2847,94.82142857142857,100.0,100.0,50,50,1.12,10
2848,76.41025641025641,80.0,100.0,39,36,2.0,5
2849,84.72727272727273,100.0,100.0,39,38,1.4102564102564104,5
2850,58.61538461538461,90.0,100.0,35,34,1.8571428571428572,10
2851,85.65217391304348,100.0,100.0,36,36,1.2777777777777777,5
2852,67.3076923076923,100.0,100.0,31,31,1.6774193548387097,10
2853,85.68181818181819,100.0,100.0,36,36,1.2222222222222223,10
2854,78.26086956521739,90.0,100.0,35,34,1.9714285714285715,10
2855,71.11145454545455,100.0,100.0,35,35,1.5714285714285714,9
2856,89.0909090909091,100.0,100.0,40,40,1.65,5
2857,21.412429378531073,0.0,0.0,34,29,5.205882352941177,10
2858,82.5,100.0,100.0,36,36,1.2222222222222223,10
2859,73.51351351351352,80.0,100.0,36,34,2.0555555555555554,10
2860,87.63157894736842,100.0,100.0,28,28,1.3571428571428572,10
2861,81.42857142857143,100.0,100.0,38,37,1.4736842105263157,5
2862,95.4054054054054,100.0,100.0,31,31,1.1935483870967742,10
2863,86.42857142857143,100.0,100.0,38,38,1.4736842105263157,10
2864,57.06896551724138,70.0,100.0,31,25,1.8709677419354838,10
2865,65.89041095890411,100.0,100.0,39,38,1.8717948717948718,10
2866,57.54385964912281,90.0,100.0,31,31,1.8387096774193548,10
2867,80.0,100.0,100.0,38,38,1.263157894736842,5
2868,87.61904761904762,100.0,100.0,36,36,1.1666666666666667,10
2869,62.89156626506024,100.0,100.0,50,50,1.66,5
2870,90.69767441860465,100.0,100.0,37,37,1.162162162162162,10
2871,89.53125,100.0,100.0,50,49,1.28,10
2872,70.52631578947368,100.0,100.0,37,37,1.5405405405405406,5
2873,50.07751937984496,80.0,0.0,38,37,3.3947368421052633,5
2874,71.22448979591837,100.0,100.0,30,29,1.6333333333333333,10
2875,67.27272727272727,100.0,100.0,37,37,1.4864864864864864,5
2876,83.45454545454545,100.0,100.0,44,42,1.25,10
2877,83.26530612244898,100.0,100.0,37,37,1.3243243243243243,5
2878,85.40983606557377,100.0,100.0,45,43,1.3555555555555556,10
2879,78.03571428571429,100.0,100.0,40,39,1.4,10
2880,57.26315789473684,40.0,100.0,45,39,2.111111111111111,5
2881,90.0,100.0,100.0,48,48,1.2291666666666667,10
2882,77.17647058823529,90.0,100.0,46,37,1.8478260869565217,10
2883,83.0,100.0,100.0,46,46,1.3043478260869565,5
2884,90.0,100.0,100.0,51,51,1.1372549019607843,10
2885,64.4,100.0,100.0,38,38,1.9736842105263157,10
2886,96.0,100.0,100.0,48,48,1.0416666666666667,5
2887,84.72727272727273,100.0,100.0,50,43,1.1,5
2888,83.6,100.0,100.0,44,37,1.1363636363636365,5
2889,96.66666666666667,100.0,100.0,50,50,1.08,5
2890,77.1243137254902,100.0,100.0,38,33,1.3421052631578947,9
2891,98.4,100.0,100.0,49,49,1.0204081632653061,5
2892,48.459327731092436,66.67,0.0,36,34,3.3055555555555554,6
2893,82.66129032258064,100.0,100.0,49,49,1.2653061224489797,4
2894,62.16216216216216,90.0,100.0,36,36,2.0555555555555554,5
2895,95.0,100.0,100.0,54,54,1.1111111111111112,2
2896,58.608695652173914,60.0,100.0,39,35,2.948717948717949,5
2897,88.6668,100.0,100.0,41,41,1.2195121951219512,3
2898,72.72712121212122,100.0,100.0,41,41,1.6097560975609757,6
2899,90.14925373134328,100.0,100.0,57,57,1.1754385964912282,5
2900,65.0,100.0,100.0,40,39,1.6,5
2901,90.97222222222223,100.0,100.0,54,54,1.3333333333333333,4
2902,90.8,100.0,100.0,45,44,1.1111111111111112,5
2903,83.33392857142857,100.0,100.0,39,31,1.435897435897436,3
2904,77.01492537313433,100.0,100.0,41,40,1.6341463414634145,5
2905,91.03448275862068,100.0,100.0,52,52,1.1153846153846154,5
2906,75.0,100.0,100.0,40,40,1.4,7
2908,32.475247524752476,0.0,0.0,86,84,4.6976744186046515,5
2909,87.6984126984127,100.0,100.0,40,40,1.575,4
2910,87.36842105263158,100.0,100.0,40,31,1.425,10
2911,87.22222222222223,100.0,100.0,28,27,1.2857142857142858,5
2912,83.6923076923077,100.0,100.0,48,47,1.3541666666666667,5
2913,89.8360655737705,100.0,100.0,49,47,1.2448979591836735,10
2914,78.58585858585859,90.0,100.0,44,33,2.25,10
2915,73.0,100.0,100.0,42,40,1.6666666666666667,10
2916,80.35714285714286,100.0,100.0,40,39,1.4,5
2917,84.03225806451613,100.0,100.0,44,42,1.4090909090909092,10
2918,75.37037037037037,90.0,100.0,27,26,2.0,10
2920,68.44444444444444,100.0,100.0,25,25,1.8,10
2921,77.04918032786885,100.0,100.0,33,30,1.8484848484848484,10
2922,80.0,100.0,100.0,46,37,1.3478260869565217,10
2923,88.52941176470588,100.0,100.0,29,29,1.1724137931034482,10
2924,82.0,100.0,100.0,29,29,1.3793103448275863,10
2925,75.65217391304348,100.0,100.0,33,32,1.393939393939394,10
2926,96.13521739130435,100.0,100.0,42,42,1.0952380952380953,9
2927,89.04761904761905,100.0,100.0,37,36,1.135135135135135,5
2928,73.47826086956522,80.0,100.0,30,29,2.3,10
2929,91.62790697674419,100.0,100.0,34,33,1.2647058823529411,10
2930,88.7146551724138,100.0,100.0,49,49,1.183673469387755,11
2934,52.61194029850746,75.0,100.0,30,30,2.2333333333333334,4
2935,58.96103896103896,100.0,100.0,45,45,1.711111111111111,5
2936,56.94444444444444,50.0,100.0,39,37,3.6923076923076925,4
2937,92.0,100.0,100.0,47,46,1.1702127659574468,5
2938,69.01408450704226,100.0,100.0,46,46,1.5434782608695652,1
2939,40.0,0.0,0.0,39,39,3.1025641025641026,5
2940,35.38461538461539,20.0,0.0,23,22,2.8260869565217392,5
2941,53.29584615384615,85.71,0.0,45,44,2.888888888888889,7
2942,42.113821138211385,0.0,0.0,37,36,3.324324324324324,5
2944,58.048780487804876,100.0,100.0,45,45,1.8222222222222222,5
2945,56.1764705882353,75.0,100.0,39,39,2.1794871794871793,4
2946,61.666666666666664,100.0,100.0,35,35,1.7142857142857142,6
2947,89.62264150943396,100.0,100.0,42,41,1.2619047619047619,4
2948,58.35294117647059,100.0,100.0,50,47,1.7,5
2949,32.500125,0.0,0.0,46,44,3.4782608695652173,6
2950,46.417910447761194,60.0,0.0,33,31,4.0606060606060606,5
2951,42.13592233009709,20.0,0.0,36,35,2.861111111111111,5
2952,81.61016949152543,100.0,100.0,40,38,1.475,4
2953,43.85978947368421,50.0,50.0,37,26,2.5675675675675675,6
2954,55.0,50.0,100.0,29,26,3.103448275862069,4
2955,52.160555555555554,50.0,100.0,27,26,2.0,6
2956,55.98358974358975,66.67,100.0,20,20,1.95,6
2957,62.76365853658537,83.33,100.0,21,20,1.9523809523809523,5
2958,69.14285714285714,80.0,100.0,19,18,1.8421052631578947,5
2959,59.291592920353985,66.67,100.0,35,33,3.2285714285714286,6
2960,33.51851851851852,0.0,0.0,39,39,3.4615384615384617,4
2961,59.09121212121212,100.0,100.0,34,33,1.9411764705882353,6
2962,44.6875,30.0,0.0,33,31,3.878787878787879,5
2963,38.04347826086956,25.0,0.0,20,18,2.3,4
2964,55.24201612903226,66.67,100.0,28,27,4.428571428571429,3
2965,75.26887096774193,100.0,100.0,44,44,1.4090909090909092,3
2966,88.63636363636364,100.0,100.0,36,35,1.2222222222222223,2
2967,93.33333333333333,100.0,100.0,37,35,1.2162162162162162,4
2968,56.666666666666664,70.0,100.0,27,27,2.0,5
2969,42.105438596491226,28.57,0.0,23,21,2.4782608695652173,7
2970,55.737377049180324,66.67,100.0,29,28,2.103448275862069,3
2971,57.12328767123287,80.0,100.0,34,32,2.1470588235294117,4
2972,43.86206896551724,40.0,0.0,31,28,4.67741935483871,5
2973,77.7776923076923,100.0,100.0,32,29,1.21875,3
2974,64.74384615384615,100.0,100.0,18,18,1.4444444444444444,6
2975,75.0,100.0,100.0,38,38,1.4736842105263157,5
2976,68.67088607594937,100.0,100.0,46,45,1.7173913043478262,4
2977,73.95833333333333,100.0,100.0,49,48,1.469387755102041,4
2978,54.6031746031746,50.0,100.0,39,38,3.230769230769231,5
2979,80.37735849056604,100.0,100.0,39,39,1.358974358974359,5
2980,67.63157894736842,100.0,100.0,45,44,1.6888888888888889,5
2981,57.096774193548384,60.0,100.0,26,25,2.3846153846153846,5
2983,75.23809523809524,100.0,100.0,27,25,1.5555555555555556,5
2984,74.16666666666667,90.0,100.0,27,27,1.7777777777777777,5
2985,81.77966101694915,100.0,100.0,41,41,1.4390243902439024,4
2986,75.2,100.0,100.0,35,31,1.4285714285714286,5
2987,92.95774647887323,100.0,100.0,59,59,1.2033898305084745,5
2988,88.52941176470588,100.0,100.0,58,58,1.1724137931034482,5
2989,90.7936507936508,100.0,100.0,55,55,1.1454545454545455,5
2990,98.24561403508773,100.0,100.0,54,54,1.0555555555555556,5
2991,51.96078431372549,100.0,100.0,53,51,1.9245283018867925,5
